时光机直播,#genre#
THEWORLDLIVE-EARTHTV,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u
KITTENACADEMYLIVESTREAM,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629454/ei/LvVNZdtunon_0Q_htY_gCg/ip/104.45.203.202/id/R7vrbiDi0Tc.21/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f_LySQZMg2GNycutAI_PEWANTplGFvkg8_sWfA/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRQIgBAUP8dH0e-HzBEGnWockx-eNnRLakiqYg47Ah7rEUXcCIQDC8WyvwIEHnndB7v_jwYttc5AAkkt2opcipBaf88VJVA%3D%3D/file/index.m3u8
SBTSC,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u
ASTATEOFTRANCERADIO,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629467/ei/O_VNZb7eHsz48gSx14iICw/ip/104.45.203.202/id/5lMmnfVylEE.6/source/yt_live_broadcast/requiressl/yes/tx/51018866/txs/51018864%2C51018865%2C51018866%2C51018867%2C51018868%2C51018869%2C51018870/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f-AHzjEW6lhMpGRFqxbnsSaoxP9D2TaSX74_gA/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350017/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRgIhAKx0OIeOr21qUhoprx49P2Y7tgh6SQm6YhpJeAjR6ElnAiEApTWwQtSuIq0NvU7HN0KGYPj49ZtgIVLx_TDxGqWb3KE%3D/file/index.m3u8

🇨🇳码上INDONESIATVG-LOGOHTTPS://I.YTIMG.COM/VI/BZLSDTUNL0/HQ7202.JPGTVG-ID,#genre#
TRIBUNNEWSLIVE,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629386/ei/6vRNZfnCAdSX_9EPy8Kt4AU/ip/104.45.203.202/id/0iCYyIYRGGU.1/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f_qs0AldZH9NkfY2ybb0EzMyk-CCjShVu-llCw/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRAIgCUN_hpuE5rF_nqO5Slq6nVc9WINXb_N6raDuaHFoM0UCIEbP9FG1SfRFkaBaJ8I_lwjgztrFYxCwlpoUM9tBbKJo/file/index.m3u8

🇨🇳码上TELUGUTVG-LOGOHTTPS://STATIC.WIKIA.NOCOOKIE.NET/LOGOPEDIA/IMAGES/4/46/TV9INDIA.PNG/REVISION/LATEST?CB20190216115316TVG-ID,#genre#
TV9TELUGU,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629386/ei/6vRNZcuMHsj78gT49b6YAQ/ip/104.45.203.202/id/II_m28Bm-iM.4/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f_p0nYGh-2NSveb88-P3U326FPxh1e1HQ8jXsQ/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRgIhAKb1uTqxoRGNEmgaIjCJlqO9cxE_kg8kLxxv7dsWjQjXAiEA7kVTp8ql9CyDIStUVaba8jKtbQc_0VgdHW06W3lB1yU%3D/file/index.m3u8

🇨🇳码上TELUGUTVG-LOGOHTTPS://UPLOAD.WIKIMEDIA.ORG/WIKIPEDIA/EN/B/BA/NTVINDIAOFFICIALLOGO.PNGTVG-ID,#genre#
NTVTELUGU,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上TELUGUTVG-LOGOHTTPS://STATIC.WIKIA.NOCOOKIE.NET/LOGOPEDIA/IMAGES/3/37/TV5TELUGU.PNG/REVISION/LATEST?CB20190307135451TVG-ID,#genre#
TV5TELUGU,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629387/ei/6_RNZZypF8S2gwPv-pfYDA/ip/104.45.203.202/id/ox2rT1KRkFI.3/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9fxZMRAk8aZwQzRbXVJfNNEXqOvcCZsFlJmPIMQ/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRQIhANjuYuUMxrOmQP9rjj6j2Nf016vm7nLNIXjX5Fsg4tl_AiBmW82Q627jvFFC-IvZS5gpbNDO9uitpASotRREYNWKag%3D%3D/file/index.m3u8

🇨🇳码上TELUGUTVG-LOGOHTTPS://STATIC.WIKIA.NOCOOKIE.NET/LOGOPEDIA/IMAGES/5/52/SAKSHI.JPG/REVISION/LATEST?CB20171213115114TVG-ID,#genre#
SAKSHITV,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629387/ei/6_RNZdm8OMno8wSzyKGYBw/ip/104.45.203.202/id/8McTsOqeueE.6/source/yt_live_broadcast/requiressl/yes/tx/51043994/txs/51043991%2C51043992%2C51043993%2C51043994%2C51043995%2C51043996/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f_NwIFsqin_ZD1SWA4Sf1-oAZ04sfeaBgJv5DA/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRgIhAOW2Vj1zXKD7lpL7xctDUe-yM-MHGzlpW0L4hAH7Y-5bAiEAleaKxmgTY06x8pof17PXAQaOZqJx6LFuCaCUb2lMQlw%3D/file/index.m3u8

🇨🇳码上TELUGUTVG-LOGOHTTPS://STATIC.WIKIA.NOCOOKIE.NET/LOGOPEDIA/IMAGES/4/43/ABNANDHRAJYOTHI.JPEG/REVISION/LATEST?CB20191226131028TVG-ID,#genre#
ABNTELUGU,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上TELUGUTVG-LOGOHTTPS://UPLOAD.WIKIMEDIA.ORG/WIKIPEDIA/EN/B/B0/V6NEWSLOGO.PNGTVG-ID,#genre#
V6NEWS,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629388/ei/7PRNZaPsMcz48gSx14iICw/ip/104.45.203.202/id/_xtceKvlVYQ.1/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9fyWGACDjrsmPiLTv-_JWA2NzlOyUsfOd-1S7NQ/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRQIgfmwk-2O-d-P289FeakHMlM4ftdj-1pVM8lFMTsCSrSwCIQDvFGwFsjjHL0wENz7Femr_Fm_sB3NbqEtALWKEJ5ybpg%3D%3D/file/index.m3u8

🇨🇳码上TELUGUTVG-LOGOHTTPS://UPLOAD.WIKIMEDIA.ORG/WIKIPEDIA/EN/1/1A/TNEWSLOGO.PNGTVG-ID,#genre#
TNEWS,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上TELUGUTVG-LOGOHTTPS://D3ANIB4N105RAK.CLOUDFRONT.NET/WP-CONTENT/THEMES/VEEGAM-NEWS/IMAGES/LOGO1.PNGTVG-ID,#genre#
10TVTELUGU,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上TELUGUTVG-LOGOHTTPS://UPLOAD.WIKIMEDIA.ORG/WIKIPEDIA/EN/THUMB/0/03/HMTVCHANNELLOGO.PNG/220PX-HMTVCHANNELLOGO.PNGTVG-ID,#genre#
HMTV,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上TELUGUTVG-LOGOHTTPS://YT3.GGPHT.COM/YTC/AAUVWNJSGAGSMSUGFP4EAYU1GQAIHOE1WJTLCIY0ZTBDQS900-C-K-C0X00FFFFFF-NO-RJTVG-ID,#genre#
INEWS,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上TELUGUTVG-LOGOHTTPS://MAHAANEWS.COM/WP-CONTENT/UPLOADS/2018/12/LOGO-1.JPGTVG-ID,#genre#
MAHAANEWS,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上TELUGUTVG-LOGOHTTPS://YT3.GGPHT.COM/YTC/AAUVWNJCV79PAU0OVVCVDXFKOEVEI8P6P2MW3WEWGCGS900-C-K-C0X00FFFFFF-NO-RJTVG-ID,#genre#
RAJNEWSTELUGU,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上TELUGUTVG-LOGOHTTPS://STATIC.WIKIA.NOCOOKIE.NET/LOGOPEDIA/IMAGES/E/E3/CVRNEWS.JPEG/REVISION/LATEST?CB20191227040840TVG-ID,#genre#
CVRNEWS,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上KANNADATVG-LOGOHTTPS://UPLOAD.WIKIMEDIA.ORG/WIKIPEDIA/COMMONS/4/4B/SUVARNANEWSNEWLOGO.JPGTVG-ID,#genre#
ASIANETSUVARNANEWS,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629394/ei/8vRNZfTeFaeV_9EPhM-JkAY/ip/104.45.203.202/id/pN8Bo4CnAxI.6/source/yt_live_broadcast/requiressl/yes/xpc/EgVo2aDSNQ%3D%3D/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9fwm5ZqErpqAkmkhUIPC_IQuLwdMIh3NjZHV1RA/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Cxpc%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRAIgFR5Io2av6WOHiYr_9P3droTJonc6r5HzTlXKTMzaYHQCIClJAVKoqu2LyHtSheGA62HRexLBt4tdJSyXJqdDv7d-/file/index.m3u8

🇨🇳码上KANNADATVG-LOGOHTTP://WWW.TV5KANNADA.COM/IMAGES/LOGO.PNGTVG-ID,#genre#
TV5KANNADA,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629394/ei/8vRNZYL5M9HP8wTkwZ-4DA/ip/104.45.203.202/id/bZ7Iwq7TA5c.1/source/yt_live_broadcast/requiressl/yes/tx/51018867/txs/51018864%2C51018865%2C51018866%2C51018867%2C51018868%2C51018869%2C51018870/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f9-73Xe2-YsyCO3ePbLZnalOMynWJw5auB1IdQ/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRQIhAL6oxoP-qy3n8kQ9VE7zNh8LuiI4j2v1BWEW09Cv5u1RAiBJDEVZwq5MCZk0TczTbhDwvVT_v_EQ0fy2OE965QIDig%3D%3D/file/index.m3u8

🇨🇳码上KANNADATVG-LOGOHTTPS://D2JO35OZACW6SQ.CLOUDFRONT.NET/WP-CONTENT/THEMES/TV9KANNADA/IMAGES/TV9-KANNADA-57X57.PNGTVG-ID,#genre#
TV9KANNADA,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629395/ei/8_RNZcmvE86N_9EP35y24Aw/ip/104.45.203.202/id/SMjEhdhtNWs.2/source/yt_live_broadcast/requiressl/yes/tx/51018868/txs/51018864%2C51018865%2C51018866%2C51018867%2C51018868%2C51018869%2C51018870/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f7pgtijVrnhdw0Z7O6zcRD7aX2Jg8X_GKKH6rA/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRAIgL-OI0V25aIEtyJHU-MmV0f84b2xRBfuedsddBfX6dz4CIBgZkIMEuG6ZCc6iP4mzb82WtMUqnZUwca1mQfTwwvAE/file/index.m3u8

🇨🇳码上KANNADATVG-LOGOTVG-ID,#genre#
NEWSFIRSTKANNADA,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629395/ei/8_RNZZaaM7aU_9EP1M2V4Ao/ip/104.45.203.202/id/yW6AnOzzId8.2/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9fyeeIDGBPAS81Ul87eTfZDNb1WoMbHnl5CQJoA/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRAIgE195EDZ_-t7Zbuk5vAwHncusmGJNJj7HLiDjbNCyaUQCIGx0bmVY8drdThgYw4ccIwmGgaMzaYbgRHQvdDU4XwhD/file/index.m3u8
NEWS18KANNADA,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629461/ei/NfVNZZfpJKuX_9EPrIaZuAY/ip/104.45.203.202/id/oWdJJQG3Wws.2/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f1c3-Ch7kJCKqUhm2JEif5ydz0_q_G5AlDeESQ/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRQIhAKi72eAWwZgHyDKxhUO6JK01B_jXGJFbiYNCJxfgU0l8AiAiXaowzBK1L89gvKnyshcO5t7JMnQQNor6-VKKqYpK7A%3D%3D/file/index.m3u8

🇨🇳码上GUJARATITVG-LOGOHTTPS://YT3.GGPHT.COM/YTC/AKEDOLR8E478GF4F3E11EXAV1TH88ZD2M4OEOP77VPNE1AS88-C-K-C0X00FFFFFF-NO-RJTVG-ID,#genre#
TV9GUJARATI,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上GUJARATITVG-LOGOHTTPS://YT3.GGPHT.COM/YTC/AAUVWNIR1JSG9LCOWHEGKGYY2NY-Q3JZXYFIUD5RNFSMTWS88-C-K-C0X00FFFFFF-NO-RJTVG-ID,#genre#
ABPASMITA,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629397/ei/9fRNZe78FY2F8wSHvpZI/ip/104.45.203.202/id/wnRG6yln3uM.1/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9fwUv0zodOrdaDl8njyTSpVLwIG7UUlcg7WENkQ/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRQIhAPBUElZ1YkJEhug5yuZYFmLZga-sHB7Uwcx9cMZue29yAiB0F8ORyh7gPP9wM5JbA3mccwDw9zSzAPxiFDMMmFQnpw%3D%3D/file/index.m3u8

🇨🇳码上NEWSTVG-LOGOTVG-ID,#genre#
ROLANDMARTINUNFILTERED,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u
SKYNEWS,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629398/ei/9vRNZaXsOPmt_9EPoqO_4AY/ip/104.45.203.202/id/9Auq9mYxFEE.5/source/yt_live_broadcast/requiressl/yes/tx/24561250/txs/24561249%2C24561250%2C24561251/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/gcr/us/spc/UWF9fxEq4t7yhdeU8i1uJE19iPydKIGO0Rs3UzLfCg/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cgcr%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRQIgRxThdRx2VEhunqqK49PZKjOxsZorclwu0hpLB4radr4CIQCgmOAfv_E91xhwTCoGLFR3xx1X4RGroCpZD3ANYtsOYg%3D%3D/file/index.m3u8
NDTVPROFIT,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629413/ei/BfVNZfm6Isz78gTmhob4BQ/ip/104.45.203.202/id/GPKXF3mzAlU.5/source/yt_live_broadcast/requiressl/yes/tx/51043995/txs/51043991%2C51043992%2C51043993%2C51043994%2C51043995%2C51043996/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9fxZA8jXtS1koy-FTCdrO0ZTz3SRFu5Zk5M4p0Q/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRQIgPDRFLxd-bpn6brHRcoCwifwktLO8gbUJCWH1s8LFPEcCIQD8ipB2kSD71fnL4A5yHHu8CGrC8FGOLGl-F8SmOlipDQ%3D%3D/file/index.m3u8
NDTV24X7,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u
NDTVINDIA,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629414/ei/BvVNZaunFb6d_9EPhKmM6AY/ip/104.45.203.202/id/MN8p-Vrn6G0.3/source/yt_live_broadcast/requiressl/yes/tx/24554066/txs/24554063%2C24554066/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9fx9-pg_3rIuN1PLRCwoeAzWzPUDjb8-sqW-saA/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRgIhANS-z0pgm83tnPyEKd9djlMURhxBxjjKNB22eqHodwHtAiEAh0fwfm-uEvCN58c2kcVcSfT6TDBkIeXLWS6HGZv2_Dk%3D/file/index.m3u8
INDIATV,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629414/ei/BvVNZYqtNNGH_9EP3aC5uAQ/ip/104.45.203.202/id/Xmm3Kr5P1Uw.26/source/yt_live_broadcast/requiressl/yes/tx/51043995/txs/51043991%2C51043992%2C51043993%2C51043994%2C51043995%2C51043996/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9fytg5pdOkoaFkMV6T7TIGi0N95mBC00wtxIkgA/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRgIhAJ3no1rMJA3PP8aGzPh7DXzUKmeL1aPFYG1kwJQhAUlQAiEA5EphTAzYHrpZmTEZt6v6I34ZGcjbg_A9aZBTp2e0p1U%3D/file/index.m3u8
AAJTAK,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629415/ei/B_VNZYiAHcKm_9EP5LOwsAw/ip/104.45.203.202/id/Nq2wYlWFucg.2/source/yt_live_broadcast/requiressl/yes/tx/51043993/txs/51043991%2C51043992%2C51043993%2C51043994%2C51043995%2C51043996/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f1dd6-cZ3Cqg07lZD3xy4guOv4aYlp23LdWFMw/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRQIgLhtPAREH5AMaKJfOrZakBXbUhHDds46Zb1GK7TPs9goCIQDTHtlQnxurOiY_Ua15etNHFNdToIEqhGLUoyizUQq_kw%3D%3D/file/index.m3u8
OE24TV,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u
HABERTÜRKTV,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629421/ei/DfVNZdKuFZLt8wSDmrKoDA/ip/104.45.203.202/id/SqHIO2zhxbA.75/source/yt_live_broadcast/requiressl/yes/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f072XMt7AB-C68sGct01g39szxuYqzH-va_G_Q/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24472437/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRgIhAJzTcmSR46IB5GSnvinJSYSLKpyt1YsS_c5X7tnatZtjAiEAnRPcDmA3JBlKZgKzIT7kl-uplXX-UTt7t1fbNUqSquw%3D/file/index.m3u8
CGTNNEWSLIVE,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629463/ei/N_VNZZ-fF4-F8wSouZ-wBw/ip/104.45.203.202/id/vuBsw3MuQ-I.1/source/yt_live_broadcast/requiressl/yes/tx/51044006/txs/51044003%2C51044004%2C51044005%2C51044006%2C51044007%2C51044008/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f5TLPCNN5FfI1RSLP2pHwR_nZAD4HcmlSntr7Q/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRAIgd9ORNtA83dgJx5sdzFwVjZlQGCCa0TM3kX5Qrd4poXgCIBPWjp1lVU_tWb8kazuARrVew7QfY3sRoxUDG9jYLAke/file/index.m3u8
RT,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上EXYUTVG-LOGOHTTPS://UPLOAD.WIKIMEDIA.ORG/WIKIPEDIA/EN/9/9F/ALJAZEERABALKANS.PNGTVG-ID,#genre#
ALJAZEERABALKANS,https://raw.githubusercontent.com/benmoose39/YouTube_to_m3u/main/assets/moose_na.m3u

🇨🇳码上MALAYALAMTVG-LOGOHTTPS://YT3.GGPHT.COM/YTC/AAUVWNGYSY0-VY4E8BQ1SVFKHZJKHSQGAZUVCU6LI8SAGWS900-C-K-C0X00FFFFFF-NO-RJTVG-ID,#genre#
REPORTER,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1699629400/ei/-PRNZaaHGo2F8wSHvpZI/ip/104.45.203.202/id/HGOiuQUwqEw.2/source/yt_live_broadcast/requiressl/yes/tx/51044007/txs/51044003%2C51044004%2C51044005%2C51044006%2C51044007%2C51044008/hfr/1/playlist_duration/30/manifest_duration/30/maudio/1/spc/UWF9f9880sZF_Sk__GYD-jk1fhdkKENeUpfOGQpDzGlliyhq1HIg/vprv/1/go/1/pacing/0/nvgoi/1/keepalive/yes/fexp/24007246/beids/24350018/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cmaudio%2Cspc%2Cvprv%2Cgo%2Citag%2Cplaylist_type/sig/ANLwegAwRAIgHKmnHss38f8tOOb8HmiySipmsMHCHX18LcDNKUbMii0CIHzgffnTWRixDLTAwMhVl5Rt9QimyzW4zNhY_hDnX95p/file/index.m3u8

